017
num-fields|53
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
timestamp|timestamp
collage_file|string
image_id|guid
41|977|2|32|35|1001|701|22|1|1|0|9.25|4.5|0|0.0|0.0|0.0|396.0|28.0|20.0|24.3333|77.6985|73.3299|25.547|20.3176|21662.9768|166.0788|217.375|143.375|183.458|166.0788|718.7111|636.6766|99.0152|73.5961|39210.0|1.2132|1.0|1.1288|176.4928|2.578|0.7881|0.7685|0.9465|0.0|386.0|396.0|21662.9768|60.0|-25.0|2023-05-22T12:46:24.889|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|20285BA3-2735-436E-8F0F-56D086A4D633
42|1011|2|30|24|1036|1839|111|1|1|0|9.25|4.5|0|0.0|0.0|0.0|96.0|22.0|13.0|17.25|80.9117|50.7758|21.963|12.0183|2888.1945|60.6413|161.875|78.625|117.9375|60.6413|748.4332|428.0511|215.5625|11.9903|20694.0|5.4268|14.982|1.7485|58.6212|12.547|0.4717|0.2618|0.39|0.0|167.0|96.0|2888.1945|-15.0|-85.0|2023-05-22T12:46:34.866|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C0342D81-BAE1-4BE4-A697-8308B908C9A5
43|1043|2|19|22|113|731|116|1|1|0|9.25|4.5|0|0.0|0.0|0.0|82.0|13.0|9.0|10.7222|31.5563|30.77|11.6809|8.9268|2197.0891|52.8906|78.625|41.625|57.5554|52.8906|291.8958|242.9975|150.122|47.61|12310.0|1.0|1.0|1.2012|181.8519|13.11|0.8691|0.8674|0.9661|0.0|70.0|82.0|2197.0891|85.0|0.0|2023-05-22T12:46:35.427|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B706C5A4-635B-4038-AC12-8A3167DB299D
44|1064|2|26|27|200|1148|113|1|1|0|9.25|4.5|0|0.0|0.0|0.0|176.0|19.0|15.0|16.6389|53.4558|48.9239|15.9874|14.3687|7366.0888|96.8442|134.125|97.125|112.2848|96.8442|494.4662|410.9211|99.1136|61.8509|17444.0|1.292|1.2741|1.2033|198.2174|12.782|0.8014|0.7411|0.97|0.0|173.5|176.0|7366.0888|-65.0|10.0|2023-05-22T12:46:35.091|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|998B41FD-55CB-41D0-8F91-4D4687F0FF4E
45|1092|2|22|20|804|818|123|1|1|0|9.25|4.5|0|0.0|0.0|0.0|90.0|13.0|10.0|11.3611|33.5563|32.2355|12.1256|9.4549|2587.1474|57.3939|78.625|50.875|63.4652|57.3939|310.3958|256.5534|150.1889|52.5365|13517.0|1.0|1.0|1.2099|158.1724|13.907|0.8777|0.8802|0.9694|0.0|78.5|90.0|2587.1474|-45.0|-90.0|2023-05-22T12:46:36.212|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|58E76438-08A2-4DC5-A3C7-3277F9F802B8
46|1116|2|24|25|1040|1083|126|1|1|0|9.25|4.5|0|0.0|0.0|0.0|138.0|16.0|12.0|14.1111|42.8701|41.3264|14.2769|12.4792|5151.4641|80.9879|106.375|69.375|88.9027|80.9879|396.5484|340.6442|145.5362|65.9254|20084.0|1.0598|1.0|1.1641|151.9714|14.235|0.8849|0.8862|0.9773|0.0|126.5|138.0|5151.4641|80.0|-45.0|2023-05-22T12:46:36.549|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D8085E34-71F1-486D-9A10-8345C5A336E7
47|1142|2|19|22|1002|232|49|1|1|0|9.25|4.5|0|0.0|0.0|0.0|57.0|12.0|9.0|10.3889|36.1421|29.6275|12.4515|7.4505|1219.2656|39.4007|69.375|41.625|54.4723|39.7448|334.3144|232.4294|122.4211|57.5902|6978.0|1.7922|3.3301|1.4383|181.2188|5.61|0.6473|0.3006|0.7015|0.0|61.0|58.0|1240.6563|-90.0|0.0|2023-05-22T12:46:27.917|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|FD86451B-5F40-4C94-96A9-86FEB5FA4DDC
48|1163|2|21|31|781|1787|121|1|1|0|9.25|4.5|0|0.0|0.0|0.0|126.0|22.0|9.0|16.3611|50.6274|48.1543|20.9708|8.5298|4481.2041|75.5357|161.875|41.625|109.7152|75.5357|468.3034|403.8023|145.4921|56.6697|18332.0|1.6188|2.7176|1.1597|180.7045|13.672|0.52|0.5417|0.626|0.0|122.5|126.0|4481.2041|-75.0|25.0|2023-05-22T12:46:35.987|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|35F492EC-A424-45D5-9D9F-0868D32B1D24
49|1186|2|139|110|906|529|117|1|1|0|9.25|4.5|0|0.0|0.0|0.0|4293.0|144.0|97.0|127.2778|645.4285|396.5567|147.1495|70.1831|323965.8183|642.2508|1290.375|855.625|1135.6946|644.7949|5970.2136|3626.5245|99.5744|73.3442|427473.0|7.6648|22.0343|1.6463|164.4867|13.235|0.0229|0.0793|0.4144|0.0|10494.0|4325.0|326537.4757|-40.0|80.0|2023-05-22T12:46:35.539|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C5740EAD-310F-49D2-81B3-E8B48311A167
50|1327|2|19|22|1002|232|45|1|1|0|9.25|4.5|0|0.0|0.0|0.0|71.0|14.0|8.0|11.0833|37.5563|31.4583|13.7261|7.3208|1685.3233|46.323|87.875|37.0|60.8955|46.9402|347.3958|249.3643|150.7324|50.1623|10702.0|1.5589|2.497|1.3931|161.7273|5.157|0.6509|0.0928|0.7576|0.0|67.5|72.0|1730.5315|-70.0|40.0|2023-05-22T12:46:27.467|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|97F2C91F-41B6-44D6-A31D-D64D4784E879
51|1348|2|21|23|1009|696|122|1|1|0|9.25|4.5|0|0.0|0.0|0.0|55.0|14.0|10.0|11.5833|47.2132|33.2412|11.7664|8.8233|1176.4844|38.7033|87.875|50.875|65.5205|38.7033|436.7221|265.8561|221.4182|6.0983|12178.0|3.2252|8.0073|1.6427|39.6098|13.782|0.6777|0.4663|0.6475|0.0|73.5|55.0|1176.4844|-70.0|5.0|2023-05-22T12:46:36.100|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|881D8FFB-805C-43AA-B246-4E7A57F01C54
52|1371|2|20|33|383|662|108|1|1|0|9.25|4.5|0|0.0|0.0|0.0|94.0|24.0|5.0|16.4722|51.4558|48.7702|25.2709|4.7818|2787.0883|59.5704|180.375|23.125|110.7429|59.5704|475.9662|409.4994|188.2553|17.2058|17696.0|2.2415|4.8349|1.1623|101.2045|12.219|0.3668|0.8564|0.3619|0.0|82.5|94.0|2787.0883|-85.0|20.0|2023-05-22T12:46:34.531|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|549BCBB3-D82E-4329-95EB-8D9334025154
53|1393|2|19|21|144|766|115|1|1|0|9.25|4.5|0|0.0|0.0|0.0|75.0|11.0|9.0|10.3056|30.1421|29.2514|10.6864|8.9802|1867.8088|48.7665|60.125|41.625|53.7018|48.7665|278.8144|228.9504|151.1067|56.2939|11333.0|1.0|1.0|1.2178|174.3077|13.0|0.8961|0.8571|0.9802|0.0|63.5|75.0|1867.8088|-90.0|0.0|2023-05-22T12:46:35.315|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|55704FBB-7F70-470A-89CD-69B6A02F404F
54|1414|2|23|26|349|1702|124|1|1|0|9.25|4.5|0|0.0|0.0|0.0|148.0|17.0|12.0|14.8889|45.2132|43.4296|16.9832|11.2255|5721.6987|85.3528|115.625|69.375|96.0973|85.3528|418.2221|360.0988|100.1351|57.1308|14820.0|1.0992|1.0|1.1614|204.641|14.016|0.7741|0.7924|0.9094|0.0|134.5|148.0|5721.6987|45.0|-30.0|2023-05-22T12:46:36.324|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|754DF4DA-B80D-456E-AC6B-4D2C82920B31
55|1439|2|13|33|146|1310|122|1|1|0|9.25|4.5|0|0.0|0.0|0.0|45.0|23.0|3.0|15.1389|46.4853|44.5533|22.8984|2.4773|962.5781|35.0085|171.125|13.875|98.4098|35.0085|429.989|370.493|207.0667|8.7848|9318.0|3.8213|9.9039|1.1606|56.0|13.782|0.3424|0.1989|0.216|0.0|29.5|45.0|962.5781|-90.0|0.0|2023-05-22T12:46:36.100|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|79810685-0FA2-493D-9ADC-677097AD7AF9
56|1454|2|21|19|485|154|74|1|1|0|9.25|4.5|0|0.0|0.0|0.0|43.0|13.0|7.0|10.2222|32.7279|28.8734|13.707|6.254|919.7969|34.2217|78.625|32.375|52.9304|34.2217|302.7331|225.4539|188.3023|11.7187|8097.0|1.9822|3.9759|1.3428|96.7241|8.407|0.6313|0.502|0.4824|0.0|48.5|43.0|919.7969|25.0|-65.0|2023-05-22T12:46:30.722|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|F7CB5275-EB58-4055-ACC6-09478FE4EE93
57|1477|2|19|22|1002|231|36|1|1|0|9.25|4.5|0|0.0|0.0|0.0|66.0|14.0|8.0|11.0833|41.799|31.5989|14.3949|7.2533|1463.6868|43.1697|87.875|37.0|60.8955|43.1697|386.6407|250.6648|144.9697|48.7221|9568.0|2.1066|4.3902|1.5425|171.25|4.141|0.6093|0.7392|0.6469|0.0|66.0|66.0|1463.6868|-60.0|10.0|2023-05-22T12:46:26.460|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|ABD67AB6-B92C-4CD1-B3E2-99A0434E3802
58|1498|2|38|38|1061|1068|114|1|1|0|9.25|4.5|0|0.0|0.0|0.0|169.0|31.0|24.0|28.2222|118.5685|85.3762|35.7202|24.2256|6949.0237|94.0626|245.125|180.375|219.4304|94.0626|1096.7586|748.1048|188.3314|34.1855|31828.0|6.6198|18.7432|1.466|163.8529|12.891|0.3872|0.3081|0.231|0.0|416.5|169.0|6949.0237|20.0|-65.0|2023-05-22T12:46:35.203|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|422E300B-0A40-485C-B98A-80DA31460D89
59|1538|2|15|24|446|66|126|1|1|0|9.25|4.5|0|0.0|0.0|0.0|47.0|14.0|5.0|10.25|30.7279|28.9264|13.8883|4.5752|1005.3594|35.778|87.875|23.125|53.1875|35.778|284.2331|225.9442|180.0213|22.9806|8461.0|1.5987|2.6442|1.258|127.2222|14.235|0.6145|0.3301|0.5598|0.0|38.5|47.0|1005.3594|-90.0|0.0|2023-05-22T12:46:36.549|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9CEA8261-E86F-4A3B-A1AC-98E9EB478D07
60|1555|2|14|27|698|417|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|35.0|17.0|4.0|11.9444|35.6569|34.339|17.9429|3.4603|748.6719|30.8746|115.625|18.5|68.8607|35.778|329.8263|276.0107|187.3714|22.1386|6558.0|2.1527|4.5427|1.195|188.2353|14.344|0.4857|0.586|0.3584|0.0|37.5|47.0|1005.3594|-90.0|0.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9A9FB605-5F1D-4F9F-A863-D39843191242
61|1571|2|21|19|495|356|124|1|1|0|9.25|4.5|0|0.0|0.0|0.0|74.0|11.0|9.0|10.1667|29.5563|28.8438|10.3574|9.0943|1821.7798|48.1618|60.125|41.625|52.417|48.1618|273.3958|225.1802|131.0|58.8197|9694.0|1.0|1.0|1.2141|215.64|14.016|0.9169|0.9108|0.9919|0.0|62.5|74.0|1821.7798|0.0|-90.0|2023-05-22T12:46:36.324|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|09B232CA-5FFA-49D2-ABCA-73736951E0E9
62|1594|2|24|22|488|380|113|1|1|0|9.25|4.5|0|0.0|0.0|0.0|119.0|15.0|11.0|13.0|39.2132|37.7739|14.1351|10.7878|4098.0984|72.2348|97.125|60.125|78.625|72.2348|362.7221|307.7836|122.6723|61.9942|14598.0|1.0283|1.0|1.1785|209.2727|12.782|0.8517|0.8735|0.9584|0.0|106.5|119.0|4098.0984|10.0|-75.0|2023-05-22T12:46:35.091|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D5180A02-938A-4CA1-8562-7B9C8A16AFD0
63|1620|2|20|20|281|1515|123|1|1|0|9.25|4.5|0|0.0|0.0|0.0|81.0|11.0|10.0|10.5278|31.3137|30.0667|10.2721|10.0173|2149.3242|52.3126|60.125|50.875|55.7571|52.3126|289.6517|236.492|116.2222|53.8755|9414.0|1.0|1.0|1.2248|229.5357|13.907|0.9458|0.9844|1.0|0.0|69.5|81.0|2149.3242|-85.0|0.0|2023-05-22T12:46:36.212|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8460BE59-F204-4306-BB22-FFF068A1C2BC
64|1642|2|20|33|986|86|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|112.0|23.0|10.0|17.6944|67.598|52.3415|21.6676|9.1978|3721.4395|68.8352|171.125|50.875|122.0482|68.8352|625.2815|442.5339|212.5268|15.5523|23803.0|3.2467|8.0759|1.413|34.0179|14.516|0.4551|0.6557|0.5147|0.0|148.5|112.0|3721.4395|-90.0|0.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1AEE87C5-8544-4524-BFBB-9587D85EB6A8
65|1664|2|19|23|1002|231|39|1|1|0|9.25|4.5|0|0.0|0.0|0.0|71.0|14.0|9.0|11.4167|38.9706|32.6067|14.4596|7.2895|1685.3233|46.323|87.875|41.625|63.9795|46.9402|360.478|259.987|144.5352|49.6891|10262.0|1.6785|2.9323|1.3865|166.8824|4.485|0.6181|0.2748|0.6992|0.0|71.5|72.0|1730.5315|-80.0|0.0|2023-05-22T12:46:26.796|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4CD0210E-02CA-44FD-82E8-0FCEB198BADD
66|1685|2|36|33|929|107|78|1|1|0|9.25|4.5|0|0.0|0.0|0.0|371.0|27.0|23.0|24.6944|86.4264|74.8721|24.7883|21.3413|19959.5826|159.4156|208.125|171.125|186.7982|159.4156|799.4442|650.9419|122.8706|73.4766|45585.0|1.6022|2.657|1.2281|165.5|8.86|0.6732|0.5362|0.883|0.0|404.5|371.0|19959.5826|-15.0|-90.0|2023-05-22T12:46:31.169|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|78A1C079-5F6A-4856-9F9F-FA6F539732CC
67|1723|2|25|20|950|420|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|76.0|17.0|10.0|12.7778|54.2843|37.0033|15.4648|8.8891|1914.1005|49.3671|115.625|50.875|76.5696|51.7309|502.1298|300.6555|212.5263|39.5562|16152.0|2.9312|7.0672|1.6701|119.087|14.344|0.6131|0.3977|0.6403|0.0|90.0|80.0|2101.7933|20.0|-90.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|2AB4E1EC-9A8C-4F50-80F7-1259B9557BBF
68|1750|2|23|23|1001|230|30|1|1|0|9.25|4.5|0|0.0|0.0|0.0|82.0|14.0|10.0|12.8333|49.2132|37.1504|15.2877|9.2584|2197.0891|52.8906|87.875|50.875|77.083|52.8906|455.2221|302.0162|152.5|47.2769|12505.0|2.3504|5.1913|1.5073|161.3953|3.469|0.5856|0.562|0.6537|0.0|98.0|82.0|2197.0891|-80.0|45.0|2023-05-22T12:46:25.786|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B324538F-E3AF-4AEC-B330-B85FAAF6E16A
69|1775|2|23|29|178|1860|108|1|1|0|9.25|4.5|0|0.0|0.0|0.0|180.0|20.0|13.0|16.3889|50.6274|48.2475|18.7387|12.3138|7606.0336|98.4089|143.375|78.625|109.9723|98.4089|468.3034|404.6644|116.0444|48.6198|20888.0|1.1332|1.0|1.1573|131.6818|12.219|0.7636|0.8087|0.9117|0.0|165.5|180.0|7606.0336|-85.0|0.0|2023-05-22T12:46:34.531|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|807D2B01-864E-44E5-BB25-1B4B744E56E5
70|1800|2|23|21|378|1634|17|1|1|0|9.25|4.5|0|0.0|0.0|0.0|74.0|15.0|10.0|12.6944|50.2843|36.9324|13.4218|9.6583|1821.7798|48.1618|97.125|50.875|75.7982|51.1456|465.1298|299.9997|188.6081|32.5767|13957.0|2.547|5.8301|1.5504|93.8095|2.016|0.6849|0.3663|0.7357|0.0|94.5|79.0|2054.5009|15.0|-85.0|2023-05-22T12:46:24.332|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|302F84F6-3959-4C67-8571-AC4E7AC7BB76
71|1825|2|24|30|982|35|116|1|1|0|9.25|4.5|0|0.0|0.0|0.0|196.0|21.0|12.0|17.3056|53.4558|51.3898|20.9402|11.9737|8576.7611|104.5001|152.625|69.375|118.4518|104.5001|494.4662|433.7307|152.8673|58.1087|29962.0|1.1602|1.0|1.14|148.0435|13.11|0.6991|0.8438|0.8578|0.0|179.5|196.0|8576.7611|60.0|-25.0|2023-05-22T12:46:35.427|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|6878B427-F00D-40B5-868D-4EBC7824662F
72|1851|2|25|26|562|1378|112|1|1|0|9.25|4.5|0|0.0|0.0|0.0|136.0|19.0|10.0|15.0|46.2843|44.243|17.9932|9.9559|5038.6451|80.0962|134.125|50.875|97.125|80.0962|428.1298|367.6227|129.2353|56.2232|17576.0|1.2535|1.0|1.1646|175.3158|12.672|0.6866|0.596|0.819|0.0|125.5|136.0|5038.6451|55.0|-45.0|2023-05-22T12:46:34.977|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|060506FD-46CB-4F16-99A9-BEC8E8276BB8
73|1878|2|19|21|1002|233|42|1|1|0|9.25|4.5|0|0.0|0.0|0.0|56.0|12.0|7.0|9.9167|34.3848|28.0043|12.08|7.0238|1197.875|39.0536|69.375|32.375|50.1045|39.4007|318.0594|217.4148|144.125|48.5927|8071.0|1.6506|2.8326|1.4629|159.0345|4.813|0.6593|0.5536|0.7434|0.0|55.0|57.0|1219.2656|-75.0|40.0|2023-05-22T12:46:27.132|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|2E35441F-879F-45B2-80D1-3EC799D3978B
74|1899|2|25|29|1010|1723|112|1|1|0|9.25|4.5|0|0.0|0.0|0.0|224.0|21.0|15.0|17.9167|56.0416|53.2307|19.7181|14.6721|10312.8346|114.5893|152.625|97.125|124.1045|114.5893|518.3848|450.759|122.9063|71.9613|27531.0|1.1157|1.0|1.15|165.2245|12.672|0.7992|0.8252|0.9443|0.0|209.0|224.0|10312.8346|-65.0|0.0|2023-05-22T12:46:34.977|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|5ED2058D-34FA-4040-865C-0BE588DD4575
75|1926|2|16|40|865|55|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|88.0|30.0|6.0|20.5278|70.2843|61.2973|32.1891|5.1305|2488.3631|56.2875|235.875|27.75|148.2571|56.2875|650.1298|525.375|232.25|21.4387|20438.0|4.4671|11.9501|1.2375|64.6613|14.516|0.2418|0.4395|0.2109|0.0|109.5|88.0|2488.3631|-90.0|0.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4D9F6B8A-1235-4B02-B1DE-97BB12933E39
76|1944|2|22|26|802|1529|125|1|1|0|9.25|4.5|0|0.0|0.0|0.0|136.0|17.0|11.0|14.3611|43.799|41.8844|15.7047|11.3794|5038.6451|80.0962|115.625|60.125|91.2152|80.0962|405.1407|345.8057|116.0147|60.5885|15778.0|1.1225|1.0|1.1716|219.3158|14.125|0.7908|0.7079|0.9207|0.0|125.5|136.0|5038.6451|70.0|-5.0|2023-05-22T12:46:36.436|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A8BC1AEC-3C58-48BE-91CE-F903745D362C
77|1968|2|22|33|455|508|124|1|1|0|9.25|4.5|0|0.0|0.0|0.0|194.0|23.0|12.0|18.0556|56.0416|53.6774|21.9073|11.6007|8454.5075|103.7527|171.125|69.375|125.3893|103.7527|518.3848|454.8909|131.1907|59.1908|25451.0|1.2883|1.2423|1.1396|130.449|14.016|0.6233|0.7671|0.8039|0.0|182.0|194.0|8454.5075|-90.0|0.0|2023-05-22T12:46:36.324|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C4E99B1A-E386-4A3A-B016-EE8D3311E66D
78|1992|2|17|23|987|96|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|49.0|14.0|6.0|10.25|30.1421|28.9091|14.1929|4.6105|1048.1406|36.5313|87.875|27.75|53.1875|36.5313|278.8144|225.7842|216.0408|10.5424|10586.0|1.4755|2.1758|1.2349|34.3077|14.344|0.6185|0.5349|0.5603|0.0|41.0|49.0|1048.1406|55.0|-30.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|779ACC03-9C10-4F74-A0C4-E98A21D1351E
79|2011|2|27|37|1065|1233|116|1|1|0|9.25|4.5|0|0.0|0.0|0.0|266.0|27.0|17.0|22.1111|75.9411|66.3205|23.4974|16.5127|12990.0131|128.6056|208.125|115.625|162.9027|128.6056|702.4552|571.8396|123.2068|69.6323|32773.0|1.7253|3.0973|1.2284|202.4848|13.11|0.6333|0.4858|0.8212|0.0|291.0|266.0|12990.0131|-90.0|0.0|2023-05-22T12:46:35.427|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|477B614B-3755-4CAC-9B5F-A16EB6E47EE3
80|2|114|23|19|209|553|119|1|1|0|9.25|4.5|0|0.0|0.0|0.0|39.0|14.0|7.0|10.5556|51.3553|30.1661|14.2018|6.1158|834.2344|32.5911|87.875|32.375|56.0143|33.4163|475.0365|237.4114|239.1795|3.4705|9328.0|5.1189|14.0101|2.0009|8.9024|13.453|0.6343|0.6257|0.4367|0.0|52.5|41.0|877.0156|-25.0|50.0|2023-05-22T12:46:35.761|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CCE4C7C8-30E7-49ED-8656-08380894D570
81|27|114|23|17|378|1640|14|1|1|0|9.25|4.5|0|0.0|0.0|0.0|47.0|14.0|7.0|10.8611|38.0416|31.091|14.1206|5.9107|1005.3594|35.778|87.875|32.375|58.8402|36.1566|351.8848|245.9668|213.1277|17.4254|10017.0|2.3992|5.3504|1.4306|58.5806|1.688|0.6129|0.4156|0.5216|0.0|54.0|48.0|1026.75|10.0|-90.0|2023-05-22T12:46:23.994|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8BB18389-A10D-4815-8E3E-ECF477C553A0
82|52|114|25|25|281|1194|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|168.0|16.0|14.0|15.1667|46.6274|44.6842|14.9995|14.3165|6889.7482|93.6606|106.375|87.875|98.667|93.6606|431.3034|371.7038|102.1012|64.5729|17153.0|1.0298|1.0|1.1603|212.625|13.344|0.9219|0.8835|0.995|0.0|154.0|168.0|6889.7482|-80.0|70.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7C66DCF3-EB0C-4E84-A2A8-EC1B446DD383
83|79|114|20|31|526|11|122|1|1|0|9.25|4.5|0|0.0|0.0|0.0|116.0|22.0|10.0|16.1111|50.9706|47.373|21.13|8.4552|3935.85|70.7904|161.875|50.875|107.4027|70.7904|471.478|396.5752|153.569|40.05|17814.0|1.7823|3.2957|1.1889|154.5652|13.782|0.4463|0.6058|0.5703|0.0|118.5|116.0|3935.85|70.0|0.0|2023-05-22T12:46:36.100|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|781AFCAC-903F-4CE4-A103-114266C85707
84|101|114|25|19|470|1040|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|30.0|17.0|5.0|11.6111|49.1127|33.1453|16.284|4.2107|641.7188|28.5843|115.625|23.125|65.7777|28.5843|454.2925|264.969|213.1333|5.6376|6394.0|6.3982|18.0451|1.7145|13.6|14.344|0.4946|0.7187|0.27|0.0|41.0|30.0|641.7188|-35.0|55.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7E6D818A-60A8-44F1-8F57-138A70852954
85|128|114|61|35|1032|344|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|517.0|55.0|24.0|40.0556|153.4386|122.611|47.2967|20.8685|30079.3242|195.6992|467.125|180.375|328.8893|195.6992|1419.3071|1092.5267|143.3404|57.1968|74107.0|3.6238|9.2768|1.2991|146.1938|13.344|0.1299|0.4576|0.4926|0.0|767.0|517.0|30079.3242|-20.0|80.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A8D221F6-A719-4569-940B-9570C6F15D78
86|191|114|30|25|332|803|115|1|1|0|9.25|4.5|0|0.0|0.0|0.0|182.0|22.0|13.0|17.75|55.6985|52.0818|20.0114|12.069|7726.4323|99.1847|161.875|78.625|122.5625|99.1847|515.2111|440.1317|131.5385|54.8741|23940.0|1.3565|1.6585|1.1706|104.5319|13.0|0.686|0.6969|0.8486|0.0|174.5|182.0|7726.4323|-45.0|55.0|2023-05-22T12:46:35.315|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CE288F1C-AB54-4AEE-B7F5-91DD25F5E54C
87|223|114|32|24|959|160|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|198.0|22.0|14.0|18.6944|65.1127|55.3818|21.7424|12.8368|8699.2633|105.2437|161.875|87.875|131.2982|105.2437|602.2925|470.6567|170.3384|57.8269|33727.0|1.7039|3.0222|1.2797|113.2857|13.344|0.5839|0.7|0.7909|0.0|210.5|198.0|8699.2633|0.0|-90.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D5C32F00-648D-4D16-8AE1-4E3FBBCDB4ED
